app1_sha256,app2_sha256,identical,similar,new,deleted
871AF56ABFF0F3E960B1A01CDD092A7B2FB233D61E380F28E5901CB119E4EB4B,16EE50CB899D9CC806E9846CCD2D995FBD0D9B39ECC87F13CA240DA5A8DFA077,8316,1,876,0
87632BF00FECAC7E89D55766C15D6E363872BB7097B51A6189C3715C4D20A91C,3E8D3CD10CAE8AE01568E95F2D57B6514D7178B644C7A05F7C73370B4918DC4D,185,0,633,0
876BD61DF420E1473EDF1A63FB762F3BCD910B79086F34FF777046CCE44369E1,6E9F2EF85B1DD53E602BC29B2F13A8AB6E342990CBC7B75EA5A7350D99FE3864,1894,1,868,0
877D4797623D378DA2EE0F59ED1A6E39399547D3CED6D4E0850D7A07CD6B6ACF,4000201257A9AF9E488E4F2D84C638B8125D8A0F8EE3191946BF559C38078122,5,1,36,552
87C67857F31613885270C0108E62D611D7D89D580EEAE4DB0026FC05D3EC0E4B,8D536886390CF4F76850A4680E55D6F68C18111BDBA45E7FC72AC2FFDF442DB1,183,3,130,0
87E5C496B0B87BA28F6BE0C536DF1292966E072A3D6FBBAB619CD33FBB88738B,5FB16D12BC8A36B9071907BC6E042840C2BE62F20201EC19A66183A5BEF245C0,574,0,84,0
88B1333AB570071C4A6BF68C68EB16A552AEB7436BE31B6BA852EFE697385F97,1C2D30B622746AD19B495CA1E28D3B3DC7F0ADE684E120D395AE83E821E5BB88,2682,2,902,0
88D1DC34762E440029D6E316AA1B90962FD38BE33A708A547B90ECF286AC2348,21201F2DAB0E8B2FC9BD7E05B019347FF4EB4B283563CCFA85D59D3D323E3765,5007,2941,8211,2064
88D6BB65EDB340058F8BA09A7C64F9A03F519D95FF1F0D79D267D6D4F50AD174,CFBF28EB34D421C361310E5E8E198B5DC4DE524C5FA0372935FA5ACB5F887A8E,7723,1,124,0
88EDB828BD786F95AEBBD314F6A272764E7AE8374D0CD3EA543B0709D928CD92,92AA70538DCEDC3D20E553FBA881A9CDFF9A7CA442F297EDC84356D41210FC56,1177,3,1763,0
8920ED7F47FB962EB46AF1B20359227FDEA25434E3F711754E0673C329C654F5,4B146A0567C6BF09BCF3099496ABC52020C929C279B1DBACE22137737A19B1CB,992,1,501,0
893E4CB68E8C2610FCA249111D9F5E5F3C8C67D7F733047E2E2FB4E5754454C5,48214F2D1AB1509DB9BF379861C00CD8026E060E4A872C13813C8724262DC4F1,301,0,116,0
8941069C9F3648E9EF04B05332AEBE011D0550D4693C8E82A1DC3F8AC2BC1958,26D523C632B2BF846BD72BE7037B5C60596256659B8BFDE3F06A5F54715699FD,131,0,514,0
898F349D2C9478CC3F9410AEA4F1711254B9C422A3C46D953AA0AD8E5CD13FE5,BA759F977642329372DD1A9082D2DB82310CF78B7570ACFD076F6EF2AD5376AC,266,0,811,17
89A3EFCAD339FADE2C3D63FF00F271DC1D34FD4A3677D1074B97DD11AC744811,A78CF28A5A2D60F8D4CE720EA015C1A7E6C3EE931C4DCB2FCF52946A41F81C0C,389,1,753,0
89DD2EEAEEB676804A00A299A71C4AE1D7D2C7F09E29ABC79E9AC66DF936CBBA,9707538EF935B41F5FD78AAC4F215BC1C3CAAA36280E3A3AFF00D18BED82D687,14639,0,703,0
8A0B786EC68F8C8C5F573AC90FB9BE9AA9B2CF59CC9F71676EFAFEADED4B01E3,DA3BDFC8B35419D7BF151566D86A6B8D8054AD765C583821869D34D1311EE5D4,791,1,411,0
8A4CE62692A4F99E5EAF6F85F6C766A60194E018CE4D52649745F73D2A02DD27,2BDE9259555C1D41F72C74F16F28DBECEAA3765673A47BF2A60CB63078102865,4794,335,3590,431
8A7D5A9906AA17C97AE52826044B1FEDA9657F4CA8AB63F9E5CAE44E3C6C4191,BC1A2A3D760442E5A09C8D0D3B531511C25358921D5950DD180F11F1CFA1315B,1584,8,71,0
8A8BE966A2D19F69DEE81905D2C42BCA1354C447641A6E09DD4EAB93888D8A2E,5C7EBD5B09C3D6E147D4D8F6EFF9DC061244AD5B0BDB604A49109415D7884DB5,8349,0,755,0
8AA648CC8201EC5ABBE67AB388D59102550176A30E077C6CCBD063F47088B235,D2F4A42869D7A728CDE2574F95626D916765DB49DDBFBA595644DADAB737F53C,631,1,7,0
8AE32DEAF38306E177945E31C69EF1FD42C83CEAB5CB6F311695217CE9E02066,8B35B5B575D8B34181B47EE065EC3A78DB40B24A3422097F4FA1DBDDDEFF825E,823,0,16,0
8AE9E42770A0E229A7F0EF37C88C57BBE8AFDC95C71846FD560E30B557702D0C,DC1E41EBC6B441372CAC0737BD1A4907CEAFB1E928DC466A584C16EE2DCCC4F9,5794,1,472,0
8AF997AC15A7D65B17816421A806F9B9C7854F155D8935F51292415F419BF817,8AE718184366F3DDA4322FE29724ED337EE157E37D80CBAA392ED21E834F11C5,2039,1,45,0
8B021BA5D643E04B40571BE6B79C83E560824EC7B619A77B0C2B119DD8019DC5,1449FD6DEDF7A02B30AF1F8B35FE8D9A62A797AD213785D8E2AFF76C5863A5D5,11584,0,748,0
8B1E57EEDC39E8AF15ED49FD3C5D25F3866E6F9F0873AD7CBBABA8912CCD3C06,0BD4FFCCD00AB5CDFB4239FD0F2E8A49B43E97A6ACA37562AC84CA08F1ADBBDF,690,371,3099,425
8BB2570E5FE9CBA3021C04DB6334558A49FDC55885C4A32E92C2369F9ACC697B,1D239AC5886F9A6C321F0CD520E5CF507D7BD97B72AEEC0A3A93F2CE1AF19F66,7090,1,6,0
8C1B359BAD71CDCCFEDF4A8AAA3D4B077037C57F9FCE62267AE60B2B2C4DD10C,11F8BA4BDD77D3059E25198C446CBFAADF132B39B8CD9ADF3B94220F8F144EAE,4158,1,453,0
8C23C60844AA9E8750E9E3ED65DFC37B10DECBF6B80C4AF2698FDAD433AC81AC,5ADAE7DC4048B5AB8124C0462849929E4F1E78515FAE56997AC4BE1C3E1B1479,92,1,950,0
8CA675A2255A6D10F6F4736EC6BB6044CD2F1ECA85009C2C5CC691E76BA90752,8AEFE421A4B62AC1AC63FE9E18CDE325875D3849E242AF0EB5884C761162F83D,385,1,491,0
8D5AF09267F83A3457A058522BE18C50F5AD3F399A62F7FA1E089F802D095728,9928F84980759A6C1D99E963149E26CF564F7C4A351CFE06335C9D4CF8B3062C,1383,1,432,0
8D61C01549E8857254AD200682609056A0F4204F7EEEBF98545DA42AFBC23524,5DCE4F6C680248185942FECA2A84CA2F2ED90AA92DAA57C49DD2C287554E5A62,1142,292,98,94
8DB09D4127A5D930967AF96BD2B63EC4B53B91FBAC5E3392BEBDCC5685D133A0,E30BC71D89419D728401F041F4529D359EE03BE263ACEB44F0D3C041F13E3891,919,0,500,0
8DC14C79F319A46D462F20424A8FAB09E62027E9FD77EFA362868489C32336BA,E56CA6EA91DE5D51A9915C66D18935FE64F4EA29521B137BC1A2419F05FA7D84,797,1,384,0
8E387B0DBECA4C91DBE591D5509433F08BF70613C0D16746F8F0A1A2882CBEC1,7468D657B2EC1C8109C26A5116D40F799774AB5A338EB6853F2F3040F7B1651C,2501,0,406,0
8E47D404DBC1C56747F80B301D81102261A8FF9D8E3AE0FEF3A001DCDFEA517A,6517C4FC317916C9A7AC65541F23DAFF37DCAD0038415379D28B8266D55561CF,332,0,427,0
8E4BE8983DB5021EB3857749D71E47A465AA79A4DC207D1FBB085C63CDF679CC,1C537B05F4030982F9BE77896BB69F6CD6E39A4547E5D2C399D27B20E09CD84A,245,0,653,0
8E555E52441421177D231900DBFF35AAA021BA8508A733BF7F8A3FBD09862167,BCAF6E18F298EC50B5953E624F9BD3653B422DA7D0F751D4DEC0F79818A955E8,5472,1,1171,0
8EF9C27DA251A48CD6B76C356CBCE54DC18F45B6B3ADE53A09D5302CF66B1F56,031EAB9938B9CF156767588481A2BEE98B03A6A63389FA7932EB847961EB6E48,2716,0,430,0
8F0AC90F7EC391ACB7D96372E8C159975BBB46FC12928552D73322A9B50FD829,6C8644B93D290230C65B6BD10F4DA008B1AD82429DD05B9657BA84C4B3EA67A0,733,0,411,0
8F4887CF5521F8DB871E3531F501EB24C500BCD485583D83B59EC419E5AC8B4B,FE0871559524E7E9212FEA5D711F55DD8DA102BCEEEE586246F64C9F303A02AC,3130,1,894,0
8F7875584D8E5DD47DF0741B74661C6605ABE93C79D4FB7443F3B2E76E5A87EF,041F434488BB28A26ECD0E226E93E93F48C11A6537171300000F2A5C21F9013C,5585,1,890,0
905E8956C3CAFEF441106E3FC6E1481170EF7DE1953A37960C0F8A434D24F8F5,D9524A93BA8594400B335D7783A9525FA422AE46818B966705E292B8D96C67BC,3639,1,699,0
90B571C51D68CD89EDB622C77B99E162ED389E4FD8CC90F115FFFB0E22052690,3D0DCB50D92D98D85EFD67BEFBC754D4DC52B70093BF16B0EBF2C8D14ADA847A,1896,0,162,0
9149CE9382951EA6EF1E60CF99B0DECF763BF7D27672D9B8E7B07694F1E4FA34,626067C4209A44DCD359108B1EBB3A0FAC5A51691464B51EAEEF6D4C1EAF646D,1334,1,1114,0
9158F06E92AB1D20E24FC539FC3D03DAA75872085A3F338E10F7FC4252E2C283,C43DADB5D2E34DFB6B349BE55E13A094D1B722026047E9B678996666E28EEAE8,1099,2,1,0
915D87DAAD2DA0806B93B7214FD991AD09BB3E9BD85BB8B4A9389276CAC0D3F8,D7241E9234F41C7EDFB438784E2DB22FE04D6828A6517E948836DFFA11D48ECE,1678,1,66,0
916688F1CB2E7FBEE4E4F01ED421302700A2EF45711D8FB22FCE2A71A103AF9E,D4C35C8C6C041DCC64CB296A7C690E936D4993B9CF3CDE7E51908A48ED21F236,433,4,1,1
918731A4538863CA05D2DD9062891BCBDDD6F0F804E620F1D9A41B2862E73C8B,8B3ECFFA51311385A54DC2C25477A9C5EEAB34BB2B4D0E2127B66DAEAC162AA9,297,1,456,0
91A2EBBF94A19E809561591540879B9501C9D7F0D3C3F765FC38DAB5AD006EFC,81F7AD952F56188E4E6733E72A03EE88709DCC743D34EE9C64F956266C739AD5,13728,0,1,1
91C4D2126813979A5B21113B1CED7C3A490E4CF82BEFF9D34EB3973BCDB0FB6C,9EDA6728E1E8C555DE801C2D5FDF508AD0229B538AE7F7E363B81EA36D160A26,758,2,773,0
929907001A90F587D4166A16F4070605C99A3C2BBFAA9354F87857C25583028A,83AF9708D186F95AF39AB5FFA36FE3B2A2612DF1D7CF4DE27D4A9B1F30B8B38E,7915,0,880,1
929C39F91BD608DDDE90CF1BA9AA18BE5C649AEC8678B4726DA232F0884E71FF,35AB02980CD6C0EBC6095684FC9B65E4FE2B2BE6C635D5AFD682E39C64C3263E,587,1,1022,0
92B63A2E78DCCDF9B6B0C3010FECB57D563FD4CDE07DF54ABA7C1F10246B04A4,3C93F689F1CBC3EACE8797E92B7E31B4A8C628583F2E622FC48A508824891286,5028,0,972,0
92CCECDE5C21DBC765FF9CC96D2028D27CC54D6ED265F7F31591BDA23BFBB8EA,5C52FFACD319AF7FD218868553BCD00EAA8545FD7D553368E0B2F90289C8B5E3,225,40,1681,18
92DCA4C552B77F3D55374FC9F1325BBB6D3C7985B6B71AFE7DA80EDDBFB55B86,EA5129C0980A6B717CC552CCB1B0F83E37AF8A319FCD7A77DD2091E876491A66,9468,96,1413,21
9374A9EA721DD8C3F2C80A66D73A2BF093D126A18B4F011D10E888B5D30CBE11,C8B3808292A61899B8BCC02A55E665655F678F2B923F206FA502144ACB2F2498,1864,253,79,725
937D8AD28B0D6026B5676EFBEB2D4BD0ACEF092C6D76053D2FB5419C76F435FF,D40C209A276F2ED51B08C066A9AEF98A2BE2C1E752FF36996015DB8E24A0D9F6,689,368,3103,419
938B27D348CB2BEFD156F4F2E80074C8A532BFEA224ED2CAE217D920C8B29BC2,500F8796969000F82A96C0D91CBD6202F1EF8BED9E960009BAEBB8C6A0D1F28C,6354,1,1160,0
93E50DBD395B8C760FF95FCD5435B53C7320C12F49B4936C25F847F73BC63021,664F220F567267873EA63B84BD8E2D05176CBE4F198A1F3D387A7843D3CC9759,1225,1,1210,0
940949A8D870FDC15ED9FC75FFFE2CF3AC52F3EBF8080608CCCCFA468AFB99A6,6DA069573E476A2455D6A35BB0FCB456C3D95036775BA4E65A0EC794C2E5F8CB,590,1,1135,0
942BC68EAF15B0CBE85CC0AEAB19D8423E0818FC2F2C44E450069B35A1D98AA2,FCEF4B1D226D81370CDE41F4A9C4B388FE8CACED7CB4879C9E704B3517899DE5,487,0,335,0
9432F7692A886E54B1117111650D6EFE912D07985EB01CD659471FB456CF8B25,264FACCC1F997278A6B31BF659777BF4C7CECDF5C4BF0A6C7BE1D97546D38318,804,1,740,0
94448C8D9E066658019C5C37B21AFCD4FA74584332B87BEDF28DAAB2D3286EC5,20EF463F96ADEBA69B84B86FE24D60EB1C979EC6CFDDFA1B5BCBB8F3CDECE38E,6433,11,2,2
9489AAFEF00129DCAB3740FC475A6680D09FE9513D11EB56A1804B581EA63A8B,234D79461C8C147597653A214EE84E68A3783789E0657454F515D79EEAB283D1,2133,9,168,6
94A4B31C08233BF3CCA2FC4F9E9FCF38E656501BA11FDBB7A2486F5AEF733650,5E4E4A2650DD2C333BC68DB109A9AF6CA93B140B8736B7C6F6DEBD5FC709D7F2,15,3,893,0
94AA156E87FA40D7092A65F6446178080BE5CA744B56EA6FADDF1C5E6C4915B3,04F3634E4B6249F4FC63295B4A8E137966CA683CCA3762D97936C5B97905B7EA,3217,2,984,0
94CF134C2A3C20B109C22DCC14FB665966A91A7D12968956A92E90710AF0D5B8,FB048E5C4D31F5CE19AC9B15E620CFDF6DE47AB23A6711F5CB2CC2993A76B5AE,4418,1262,433,296
94DDC556978F06628793D717D363176F2C7C76A553A6C39E082B49C0955EC36D,7CB868B5DA4DEF1EDD7C81EB9DDC31C168319BAFF2FC52006EBCC5BFE06D52CC,949,1,239,0
951A68302D7AAFE7CD5A4F6BED2CCBD5DBB7EF79A4823EF5B36E6516B1AB6B99,3FBEA977B0CDFD9FAD2B52340EBF6D82EC02DEB25642647FFD22E6D4AD7BFA52,3975,32,20,38
9548B3688873D8D50DC9AD7074DA7B866E633BAA9F6A757A2FFE8810D880F76A,E2595EC4EB027F21E5CD1E8613B179E1FA720A381AF2BEB42C7FF48081B618B9,3267,3,1,0
95684301A041CCAA5333891320D2D2DF416A026263E32BDC20F31866D558B9F5,921F69EE88BCE5A1BFC365D2EB4C214F7F4043CE0F4444348A44B2C35B30C6A6,1711,2,1,753
957D0564A7B2295C08433B48D0F64A0791F790A25BDE8AED376B72C33316EF09,AB573B575150140B0B0A0E41822FC6C8C261D49039ED3E200E08022FA63BDEC8,5321,0,483,0
95FAB529575F38BCC356B3622DA9572F26583C4A583448F35C1FE7BDC24844BC,E55EA13E0ADB910D401CC80D564DEC9CA209812E752D11912769EF6C5EE10BC7,4257,1,971,0
9660CDF9073CB9F55E55BA0A95EAF94424431EF89A7F7251F422C010EF53A017,45A5E64CCC381527CD5306FFB8E0B1BF9E99F3C27051F3D57EE5B0AA5322C0E5,2308,0,1,1
967FD872792A92E4B9387CA45E69CCCD9966307CA6E4FD219A49F28788B11AC5,2A5737CA5F3B8392E01A9B5E7119EB6449C4EF127DA5F361C57E09C4C9165F24,2166,0,13,0
96B5762AE8C5921C386E32AD9200E4BA521B76A0532F0B95C6D26D9E42017D52,96575C8F021E128D3C26EF0F15CBC2FD87F7958DDFA83C39BDD3DABBD7AE64D4,11753,0,875,1
976AAE3381A345F1A8ADBB3E9F06E4D33E31152299C8284A8F1C0F2E2E23A7D6,BF86C8160B46A2BEE1730909999F1A23F779667C589924BFA38BA48E5ED865F0,3366,1,480,0
976E2ADFD0133D0FBFE2FD28EC8DF5DAD1D5AA6E2D33F933812D33756C63E3E5,B644EDD30AF9E69E8AEB5F4D37BF16F1B6522BCD0B35C6D119C177EEAD824B61,3126,14,791,4
97B0D3E8B46B7DBDD1DB72AF5BD9EDA91C91B864E33024AEDCD733A31FA910A4,9E44DB7298AD3F9B2E0B052F37D0EC21FA5D28E2B35803E412F7C8371CDC1439,345,1,1119,0
97ED1F7309FE110A0603993B790B0A5D0B118B0B052E9E646CCC861F6B9E81B2,5D1B87B056487119B1733DAC63DD493AA087F208CBE5CDF2F4EAE0D8F73AB111,583,3,1,1
980C6F2DAF887AA89A3CF20E8340109FE4E2286C960143F8608946AA180E877E,AF07C5662E9F82C5CEB65A5296A0B67F29C78915356C343D87570670223304EF,6336,1,956,0
9834498E74C834FAE28955CAF89AFECECD57E3C222F0AEFE4EE733A5E3B42D2E,07755E5826D8586F755B195A452C4226519B063904E0A77BD5248696D60BEC7D,1492,0,633,0
9964BA59CA48B24D3FC46A1F43A453E14A351F11F6B479485BDA9AE26C4E803C,79A46A641AF4B6369AD7A9A6EBFA7D2B4C759BBD49AE14D9CEB7B202F1CD3D57,10,24,550,91
997E3B9FEE0ED2ABD2F33BEF68F9EFF27D541D3143CA79F6D1BFACEED4CC3614,DA8386FC48012CA4ABA7C6EE12D0C54DDE09A8C43FD958371A109227B38FA139,866,1,362,0
99882613C66C422F289B0CF80934160485DE7EB89AD0A44C9E1AA142B376B7DF,0A7469F44450448E8BDAF98CE3CD06149824A6BA9CDC615701CC0936B0C2FDF8,1249,6,1,1
99C2C725B98954EB8484386382EF03E540411E037CA94BDE11A749E55CCA21AD,A45DC968E8790E4B6C3FDD51C3E5FDB372DA8690DCDA725744F5ADCC80A1E43B,331,1,793,0
99DEEFC79D1693197B6EF68EDC4CD0DE0E3CF5E65752DE51FBE90890E8D463A2,FD574E13B2690FECD89769A4838557B32E5FEB731A713823E1B79F70FCD581B8,153,9,60,5
99EFF2ED6C23090C4577D767907B54D5C55E066821BDB3E9FE6541F601A88629,17BFDE160D68F3E29BB0C0FEC1B944A507950D1016AC7B2223EB4E361BFE61B3,4287,1,1165,0
9A763531A91090185F0E36B22FFF50E270DA6286D816EF764350257D52447342,0C312C1ED366DBE2E3A0893030C8ECC54F32CD3BC3A9DAD60B7068FB8489F1BC,6298,1,887,0
9AC5F39A624E7F0C2952D4B0E8FC2E62B098A58F5C6CC95EABC25F7C5DB8169E,5D93E04123B76783BDDA32D8967702D7240E1B60C171C50637377D1A008270D3,80,1,210,0
9AEDCD213CA4E9786633B754BB87D3670DC3CD1B119E95AD10C979ACACF961D5,0FBEC8E88E4547EC7AB046B8D875279BC29936D5B1055F16EE8A072EF2C4925F,3988,566,145,99
9AFFBA4ABC766C918C394E9495CF9A83D90134888D342F360E1C1589C6B0CADB,3302A79051F7FFE20D56CE94D0DE0041E1F7217F6CE976DCEBB7093954B74BD8,4308,0,13,0
9B538F2BAB00B57229CC98371A9415267500FBAD3221A1DCF460883256053ABD,083E6D1FDAC91F1E04EF09185BA6F094E77ED0D914EED3DF4A467B26D092FFA0,374,1,1088,0
9BE29962E4BF70FB10FD26CD037BD8F8E78420B1DFD0609F59DC8C97D49A9718,EF3598EFBF453A929ED6D996449BBF5453CD133259E1721DBFC8FCDC24EF804F,8766,0,593,0
9C9D4FD573A82D7E61B0FC1DC06F116E797527EC96A8936970D9AEF5432139E4,B7AECF82D374A0682DCBC56BE45291512412A9881721B56E488B95950D0B6406,2355,67,2453,25
9D08FB4FB1FD3D4A235E09DB9C15BF775446AC94D49B5B315EB6BB163F8A5CC4,19852DF5FEA0B0C5469F6059031AF1D9C6C8A0425A09B6E6A6DCD5B5D226BCF3,1800,2,223,0
9D368B0BFB0ABF149628EDE17328609315621BCFD1AF6059027F5A6F98EB995B,749D655FE7B646C7E08EB7F093CBCF905FD37707A88F38ED2443AB2D0A46F044,1454,2,1726,0
9DDA8C0D6EEA69845581A069DD430019016DFC05B9B8AFC1B4CC08DDFA2723EB,A1BF398617B00B181C531411EE9049B467CA49A80DE9F064DEBB9D38027E47A5,2901,1,846,0
9DEB2E09B3C14FB7F63D0AB650AF9A3FD775D686303B7E3AFDE765AB25E36070,E72839869D8D2E6BA47EE25A41E381D9DB4ACF6FFBDE5858FCAA4D75FC2E14D4,822,1,764,0
9E49AEB5660485FF8EA709B2713D420B72FAEA4028BD2B02DB644474949DF9F3,29A23AD4AAB60D132EB09EB4685B054766AFE2AFB445BB1D38FDFE43B4BDA1C7,1386,1,1000,0
9E53D2F5956789E6DEFAFE753A42DED1FC8E36C8CA73391274D90B9A924417D3,4927EEF6DE13DDBAEB203DD95E1A58CF22BFE75C39AAA3DD00A90592FDE0D33B,807,1,417,0
9E7F0AE37A2C5A614A6C9DF40A865D0341CDA950049BEBFA86F813DB4AFA497C,B799F818F985479ACDCFD56D20F620D299FAB76CF2E44A26305184CD2D25E8E0,6623,1,476,2
9EA680594C7BB9700157D4A25B77556009A57F14B378C2FF06423AD64DFC399C,ED959DF3C2F3BC5C232C59606AF246883129C9D97FAE7F46AD869ADF310F6403,169,3,53,0
9EECFCC8BEEF07753F3E9E9D605DBB97C95272E69CAF5E43A2951C66E2F74E48,3AC04ECFE5161E5C5D0E79E4F2EEED9F29832E756560357A9414BA7E6D6624B9,293,143,486,15
9EFAFA8B7D2C41385E69249CD78144435BBDA261C1EC2A2C5B1B61015DF403A7,49EE172DFD9EAE8BE5BFAD0483ABC73D6C7DF2093E800C74215CC23015F3910D,698,10,353,60
9F383B29EAEB3E6E92ED8BB5BED1077D37D5E9FC66A31A8310026AEC59C74CE7,9A59603A71F0D4421DDAA7BA25E545180A6B61104948694D50EAD32B6B098235,9427,0,464,0
9F6069A072E8FE7B132765CDF34F98796C6ECBE125DF218A466ACC4AFA4E6EE8,CCA55220AF8398BD28EDC97A9ED394C215D305387A0D0C2FB20C096FD4BB19A2,698,399,4115,389
9FB15E645F7CC65AFC9BDE72C92F63DDA44E0E6F4C4AA19D7DD4402FE3A3716B,4B52885145996EA7FD716A90445FAF0EE73816AB7691C0D5BF78EA91A52B8ABE,1733,0,1126,0
A0078C1A2624C6884DFB5DCF553715A1C3758A188FE5646312CE5D78599138DB,7C32BC4C94B166CD916BDAF6833ACA2B7EDC6D3BB95E1E4E326025638ECD98FB,940,1,1013,0
A0087E033C775CB35B21EAA886CECA06AAB9D750DBF89AF1DA402D24918E529D,2967920B1A6597232D268CBCCEF41B38CCB0657A27374507F2078B6088628566,3143,1,276,0
A0372FF39489E96A398EA95C1916910FDC45016E451B13257F30CC94972FA5DF,F972173A9C71079B5CD22435D92BE8189BF68AFF376F941DBA549D59524BE2F4,463,0,262,0
A04CDDC6F55D439918A93D5BCD009693BA9883D535C4D683EA393C1C3451A008,974AD724C860736DD84F6A003BD3AD20BE6C2309B87F34A21E77A510E1CDC87F,683,0,251,0
A07AC97CF85139796595A72C783D741E80C9ED751783618FD2E1FE30B6F03E57,CDEF4F9B4C3689C25738482498A5AEB9EE30651B044BD4BCEF31B0DD741EE460,4849,1,967,0
A09C8A877B1F5BC17AC54C3F58411ACDB126418E9FFF71DA02889BC09C1BDBE2,5B0E57054FDDEBA22244DAA62444F4FA4EE44311822BD11335A1F6BFAAFF7CDE,4065,6,131,4
A0AEC427A09A72585462BC0159C73D8D0928590639C09DEB19BDC3E8738DFD73,A8833669CE4F1F78D8EB3D799748A5489DBEEB2BE435DC7C99F1F31EBC35A3AB,1513,1,441,0
A100765248E9BEC0611682953C2A28CD022A866413537D6564021ADEEC067484,2AB74E207BAD7F389250F5D14E6F4DC191A4122021135CF6B65D35B66DF48C1C,3766,1,902,0
A13B20EA64AFCDA2888F8AE6ECD6AB26342C4A827A7835F902827047B6C3A4A3,8F1F970596D1DD897E31E8B8C3FB173B158F95CC1174B3B40632770AE5D5F7FB,686,1,1137,0
A154BDF2A885B17AD8B3ABDC91EB7A3C3BBB3C0DF28BE5983312CA754454DB60,F6C20E43890F7954BF16C3159BD78DAB465F46A454C625AAACE6C3D99261E696,586,5,1,1
A1B2D90C5A3E7503F6BF75BBB7FD671BD7A9265E5CF3F3C48CDCD28CFC473F09,7E4F39D8F7461B9C9C78E25A49FEDA685C49AC05EC4EC153E7488C3F4045464E,1821,0,13,0
A200EE9941C3FAF526B8F08338A23FF43D7496EADE87B0CFD847285116DA484F,FAEBEE34F97161F0A7B0CB621EDA0C2C9D838E324AE9BF42AF1EF2C3892E9658,11831,0,466,0
A20E18323D23FBAAD81135EB733EB0B57259E958EC98D0609AAF48CE033DFDD3,0D12FD34F5197232986D68A43B406893AD834E9496222E778FD3AFBEC1C3E7E0,125,310,5056,441
A29B02C349005F9499AF4EE30BBA08F1FDA9C5856F860D22F70104B3819FF14E,9B6E3744EFD4B9845EFE5BE4E41A7437CD058259BB9C9F4B9693EA7973B5162B,6,18,29,10383
A2A29163C212BF53B3F4DB91B718FE209F983AD3F70B79B8B3570A15CF41CC5A,07E0FE6500E8E005C1761F511D9B4B7C2CCF47A7473CD91DFAA69F0EC86EDE31,5428,1,1,0
A2FADAE50B0D28F0D17BD27D2F97D47047DB5888FCDA2453EDF7611D296E27FE,68B64967147D6AC03D7CAD121F68DD128CB4883814C7356EFD306046D4BC0ECF,624,14,1119,26
A358B74D2E9B162C6B4B7374F7CF6E56628FA16A638C56A8690847F493457D17,0431D8A0C512BF163BAA2E35C62083A65B4965CC6B32B924E237380B24588D8E,2422,0,759,0
A3B20967D564975500BD02A8C17DC9DFA7D2AD0C8F0AE63E81623BEDCDF63118,4BD0F60E794C14C9C3C2BA41E9CB8823FF9F201031B7D88C3A83B3C59AA6C0CE,897,0,636,0
A3CF7F4ED9D4BF9BAA0BC24723E655E7B08CADA054BBBDC60DC46D13C6DC6FBD,A57AB7B618F0D815D9AABB2688147BC97A73E5DF38CC125738E9A28F286834C3,272,1,114,0
A4EF118B2A160F66C42E95852CEED7A13F7CCBB4D12DD624B99D9DF65B3E24BA,088892D374D4E57870B45C1A942FB42D63D3FC037A22C0215A799BDC810A9183,1059,1,504,0
A52DB6A608676E7A39CFB3E19E477B7A25C9C141715930C2A79624B93139F46F,D212EDA2CCA7640F4131583D9673082D7F97C0573D1135274A5F5A4FD0937E71,1151,404,3312,670
A55C63EB1F24C7786A00E80CA1C62DD9A636A6E3D3F207C46163F74974FF136C,20685C9999174B5B5EAAFCCB027066C8EE59EB928E9CDC55DB66A198F1E63038,1353,15,695,5
A596A98283D125E0FA58010986719F71C11032AB7660806A5A6E10E0B0D35890,6AEC5C9C55EFD98DEE272B2217DA321D07001507483A2813138D1504E82CA255,2805,1,594,0
A5A7247B14046C1AF221F0D88F0BD599D375869DEFB9C3E3BC33B523FC4C2461,9328A73772559AE20165A0E48A484554F5746BD6505C65C6E7EAE02EAFDE76B7,48,0,268,0
A5B4A2199E39C4BDB36FA42DB67B5E8FA9F8FBD9AE871911C2A4C32AB700676F,5DC3C1798AC08BD5B5E9E5AD252D0D97350A670FBC8F971C9A01E37AB7476DFA,31,26,317,144
A5F606789373A3BCDCB42A24582ED67178287109B3CB7B2D130EB51ECF71B626,92AF65BE809342BADCDC87649977D5C746449A85CDBD8DC16C2A1643FC227A5A,13,11,209,68
A61B881E8873D09E76BA1225301D0C2D7AFC9BA6BCC5EC1D2EEA2FB54A5377A1,A3909BEFA757BB388AFB352C9DC8BAB137B87795500D760E30B2508B92A7B8C3,332,63,329,44
A6627B8716F5ABB9A838D873704A2E2CD9E90F9799A2899EE1F9E3F292C5D7DD,F6D22D659C013EA6BD3B2890CBD40EE522E28E9A2B68CCD6A7C146CE0DAAE11C,5877,0,601,0
A6BF87DAF03A393FA59FBDC0FBE5624FDEA7FEF2617E3D9AE54BA4CAB1DDEF5E,5DFCB749152E5FE3932909D2071D1D2575E1DC71225C27D61BE453CEBB222510,921,97,1520,23
A6C84694CD879BC186EC858C901F1CA094DF9265F30FA09D9FD650BB13E20E55,719DDF3A4762FADC536DB420BA5D8CF4A0D8D85619FB7C6EBDA4803B4F284FCB,897,1,643,0
A6F40FD035EC89B0BE47A3FCF48838E73521314F8F06FC07C987C56A9911A7A1,20685C9999174B5B5EAAFCCB027066C8EE59EB928E9CDC55DB66A198F1E63038,1350,16,697,6
